[0.007s][info][gc] Using Concurrent Mark Sweep
[5.917s][info ][gc,heap      ] GC(8) ParNew: 252263K->11682K(270336K)
[5.917s][info ][gc,heap      ] GC(8) CMS: 110293K->110293K(600768K)
[5.917s][info ][gc,metaspace ] GC(8) Metaspace: 36615K->36615K(1081344K)
[5.917s][info ][gc           ] GC(8) Pause Young (Allocation Failure) 354M->119M(850M) 7.419ms
[5.917s][info ][gc,cpu       ] GC(8) User=0.03s Sys=0.00s Real=0.01s
[5.917s][info ][safepoint    ] Leaving safepoint region
[5.917s][info ][safepoint    ] Total time for which application threads were stopped: 0.0077095 seconds, Stopping threads took: 0.0000921 seconds
[5.979s][info ][safepoint    ] Application time: 0.0623539 seconds
[5.979s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[5.980s][info ][gc,start     ] GC(9) Pause Young (Allocation Failure)
[5.980s][info ][gc,task      ] GC(9) Using 4 workers of 4 for evacuation
[5.986s][debug][gc,ref       ] GC(9) Skipped phase1 of Reference Processing due to unavailable references
[5.986s][debug][gc,ref       ] GC(9) Skipped phase3 of Reference Processing due to unavailable references
[5.986s][debug][gc,age       ] GC(9) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[5.986s][info ][gc,heap      ] GC(9) ParNew: 252002K->11656K(270336K)
[5.986s][info ][gc,heap      ] GC(9) CMS: 110293K->110293K(600768K)
[5.986s][info ][gc,metaspace ] GC(9) Metaspace: 36615K->36615K(1081344K)
[5.986s][info ][gc           ] GC(9) Pause Young (Allocation Failure) 353M->119M(850M) 6.479ms
[5.986s][info ][gc,cpu       ] GC(9) User=0.02s Sys=0.00s Real=0.01s
[5.986s][info ][safepoint    ] Leaving safepoint region
[5.986s][info ][safepoint    ] Total time for which application threads were stopped: 0.0068226 seconds, Stopping threads took: 0.0001601 seconds
[6.026s][info ][safepoint    ] Application time: 0.0394724 seconds
[6.026s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[6.026s][info ][gc,start     ] GC(10) Pause Young (Allocation Failure)
[6.026s][info ][gc,task      ] GC(10) Using 4 workers of 4 for evacuation
[6.033s][debug][gc,ref       ] GC(10) Skipped phase1 of Reference Processing due to unavailable references
[6.033s][debug][gc,ref       ] GC(10) Skipped phase3 of Reference Processing due to unavailable references
[6.033s][debug][gc,age       ] GC(10) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[6.033s][info ][gc,heap      ] GC(10) ParNew: 251976K->11703K(270336K)
[6.033s][info ][gc,heap      ] GC(10) CMS: 110293K->110293K(600768K)
[6.033s][info ][gc,metaspace ] GC(10) Metaspace: 36615K->36615K(1081344K)
[6.033s][info ][gc           ] GC(10) Pause Young (Allocation Failure) 353M->119M(850M) 7.448ms
[6.033s][info ][gc,cpu       ] GC(10) User=0.03s Sys=0.00s Real=0.01s
[6.033s][info ][safepoint    ] Leaving safepoint region
[6.033s][info ][safepoint    ] Total time for which application threads were stopped: 0.0077933 seconds, Stopping threads took: 0.0001372 seconds
[6.098s][info ][safepoint    ] Application time: 0.0644881 seconds
[6.101s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[6.101s][info ][gc,start     ] GC(11) Pause Young (Allocation Failure)
[6.101s][info ][gc,task      ] GC(11) Using 4 workers of 4 for evacuation
[6.111s][debug][gc,ref       ] GC(11) Skipped phase1 of Reference Processing due to unavailable references
[6.111s][debug][gc,ref       ] GC(11) Skipped phase3 of Reference Processing due to unavailable references
[6.111s][debug][gc,ref       ] GC(11) Skipped phase4 of Reference Processing due to unavailable references
[6.111s][debug][gc,age       ] GC(11) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[6.111s][info ][gc,heap      ] GC(11) ParNew: 252023K->6238K(270336K)
[6.111s][info ][gc,heap      ] GC(11) CMS: 110293K->117519K(600768K)
[6.111s][info ][gc,metaspace ] GC(11) Metaspace: 36615K->36615K(1081344K)
[6.111s][info ][gc           ] GC(11) Pause Young (Allocation Failure) 353M->120M(850M) 9.666ms
[6.111s][info ][gc,cpu       ] GC(11) User=0.03s Sys=0.00s Real=0.01s
[6.111s][info ][safepoint    ] Leaving safepoint region
[6.111s][info ][safepoint    ] Total time for which application threads were stopped: 0.0129526 seconds, Stopping threads took: 0.0030773 seconds
[6.159s][info ][safepoint    ] Application time: 0.0479074 seconds
[6.159s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[6.159s][info ][gc,start     ] GC(12) Pause Young (Allocation Failure)
[6.159s][info ][gc,task      ] GC(12) Using 4 workers of 4 for evacuation
[6.163s][debug][gc,ref       ] GC(12) Skipped phase1 of Reference Processing due to unavailable references
[6.164s][debug][gc,ref       ] GC(12) Skipped phase2 of Reference Processing due to unavailable references
[6.164s][debug][gc,ref       ] GC(12) Skipped phase3 of Reference Processing due to unavailable references
[6.164s][debug][gc,ref       ] GC(12) Skipped phase4 of Reference Processing due to unavailable references
[6.164s][debug][gc,age       ] GC(12) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[6.164s][info ][gc,heap      ] GC(12) ParNew: 246558K->1934K(270336K)
[6.164s][info ][gc,heap      ] GC(12) CMS: 117519K->118549K(600768K)
[6.164s][info ][gc,metaspace ] GC(12) Metaspace: 36616K->36616K(1081344K)
[6.164s][info ][gc           ] GC(12) Pause Young (Allocation Failure) 355M->117M(850M) 4.322ms
[6.164s][info ][gc,cpu       ] GC(12) User=0.01s Sys=0.00s Real=0.01s
[6.164s][info ][safepoint    ] Leaving safepoint region
[6.164s][info ][safepoint    ] Total time for which application threads were stopped: 0.0047961 seconds, Stopping threads took: 0.0002109 seconds
[6.231s][info ][safepoint    ] Application time: 0.0674394 seconds
[6.231s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[6.231s][info ][gc,start     ] GC(13) Pause Young (Allocation Failure)
[6.231s][info ][gc,task      ] GC(13) Using 4 workers of 4 for evacuation
[6.234s][debug][gc,ref       ] GC(13) Skipped phase1 of Reference Processing due to unavailable references
[6.234s][debug][gc,ref       ] GC(13) Skipped phase2 of Reference Processing due to unavailable references
[6.234s][debug][gc,ref       ] GC(13) Skipped phase3 of Reference Processing due to unavailable references
[6.234s][debug][gc,ref       ] GC(13) Skipped phase4 of Reference Processing due to unavailable references
[6.234s][debug][gc,age       ] GC(13) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[6.234s][info ][gc,heap      ] GC(13) ParNew: 242254K->625K(270336K)
[6.234s][info ][gc,heap      ] GC(13) CMS: 118549K->118823K(600768K)
[6.234s][info ][gc,metaspace ] GC(13) Metaspace: 36616K->36616K(1081344K)
[6.234s][info ][gc           ] GC(13) Pause Young (Allocation Failure) 352M->116M(850M) 2.497ms
[6.234s][info ][gc,cpu       ] GC(13) User=0.01s Sys=0.00s Real=0.00s
[6.234s][info ][safepoint    ] Leaving safepoint region
[6.234s][info ][safepoint    ] Total time for which application threads were stopped: 0.0027552 seconds, Stopping threads took: 0.0000794 seconds
[6.281s][info ][safepoint    ] Application time: 0.0467590 seconds
[6.281s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[6.281s][info ][gc,start     ] GC(14) Pause Young (Allocation Failure)
[6.281s][info ][gc,task      ] GC(14) Using 4 workers of 4 for evacuation
[6.283s][debug][gc,ref       ] GC(14) Skipped phase1 of Reference Processing due to unavailable references
[6.283s][debug][gc,ref       ] GC(14) Skipped phase2 of Reference Processing due to unavailable references
[6.283s][debug][gc,ref       ] GC(14) Skipped phase3 of Reference Processing due to unavailable references
[6.283s][debug][gc,ref       ] GC(14) Skipped phase4 of Reference Processing due to unavailable references
[6.284s][debug][gc,age       ] GC(14) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[6.284s][info ][gc,heap      ] GC(14) ParNew: 240945K->584K(270336K)
[6.284s][info ][gc,heap      ] GC(14) CMS: 118823K->118864K(600768K)
[6.284s][info ][gc,metaspace ] GC(14) Metaspace: 36616K->36616K(1081344K)
[6.284s][info ][gc           ] GC(14) Pause Young (Allocation Failure) 351M->116M(850M) 2.453ms
[6.284s][info ][gc,cpu       ] GC(14) User=0.01s Sys=0.00s Real=0.01s
[6.284s][info ][safepoint    ] Leaving safepoint region
[6.284s][info ][safepoint    ] Total time for which application threads were stopped: 0.0028348 seconds, Stopping threads took: 0.0001922 seconds
[6.329s][info ][safepoint    ] Application time: 0.0456132 seconds
[6.329s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[6.330s][info ][gc,start     ] GC(15) Pause Young (Allocation Failure)
[6.330s][info ][gc,task      ] GC(15) Using 4 workers of 4 for evacuation
[6.332s][debug][gc,ref       ] GC(15) Skipped phase1 of Reference Processing due to unavailable references
[6.332s][debug][gc,ref       ] GC(15) Skipped phase2 of Reference Processing due to unavailable references
[6.332s][debug][gc,ref       ] GC(15) Skipped phase3 of Reference Processing due to unavailable references
[6.332s][debug][gc,ref       ] GC(15) Skipped phase4 of Reference Processing due to unavailable references
[6.332s][debug][gc,age       ] GC(15) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[6.332s][info ][gc,heap      ] GC(15) ParNew: 240904K->523K(270336K)
[6.332s][info ][gc,heap      ] GC(15) CMS: 118864K->118904K(600768K)
[6.332s][info ][gc,metaspace ] GC(15) Metaspace: 36616K->36616K(1081344K)
[6.332s][info ][gc           ] GC(15) Pause Young (Allocation Failure) 351M->116M(850M) 2.625ms
[6.332s][info ][gc,cpu       ] GC(15) User=0.01s Sys=0.00s Real=0.01s
[6.332s][info ][safepoint    ] Leaving safepoint region
[6.332s][info ][safepoint    ] Total time for which application threads were stopped: 0.0030330 seconds, Stopping threads took: 0.0002293 seconds
[6.406s][info ][safepoint    ] Application time: 0.0732873 seconds
[6.407s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[6.407s][info ][gc,start     ] GC(16) Pause Young (Allocation Failure)
[6.408s][info ][gc,task      ] GC(16) Using 4 workers of 4 for evacuation
[6.409s][debug][gc,ref       ] GC(16) Skipped phase1 of Reference Processing due to unavailable references
[6.409s][debug][gc,ref       ] GC(16) Skipped phase2 of Reference Processing due to unavailable references
[6.409s][debug][gc,ref       ] GC(16) Skipped phase3 of Reference Processing due to unavailable references
[6.409s][debug][gc,ref       ] GC(16) Skipped phase4 of Reference Processing due to unavailable references
[6.409s][debug][gc,age       ] GC(16) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[6.409s][info ][gc,heap      ] GC(16) ParNew: 240843K->511K(270336K)
[6.409s][info ][gc,heap      ] GC(16) CMS: 118904K->118947K(600768K)
[6.409s][info ][gc,metaspace ] GC(16) Metaspace: 36616K->36616K(1081344K)
[6.409s][info ][gc           ] GC(16) Pause Young (Allocation Failure) 351M->116M(850M) 1.997ms
[6.410s][info ][gc,cpu       ] GC(16) User=0.00s Sys=0.01s Real=0.00s
[6.410s][info ][safepoint    ] Leaving safepoint region
[6.410s][info ][safepoint    ] Total time for which application threads were stopped: 0.0039682 seconds, Stopping threads took: 0.0016860 seconds
[6.453s][info ][safepoint    ] Application time: 0.0436286 seconds
[6.453s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[6.454s][info ][gc,start     ] GC(17) Pause Young (Allocation Failure)
[6.454s][info ][gc,task      ] GC(17) Using 4 workers of 4 for evacuation
[6.456s][debug][gc,ref       ] GC(17) Skipped phase1 of Reference Processing due to unavailable references
[6.456s][debug][gc,ref       ] GC(17) Skipped phase2 of Reference Processing due to unavailable references
[6.456s][debug][gc,ref       ] GC(17) Skipped phase3 of Reference Processing due to unavailable references
[6.456s][debug][gc,ref       ] GC(17) Skipped phase4 of Reference Processing due to unavailable references
[6.456s][debug][gc,age       ] GC(17) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[6.456s][info ][gc,heap      ] GC(17) ParNew: 240831K->618K(270336K)
[6.456s][info ][gc,heap      ] GC(17) CMS: 118947K->118992K(600768K)
[6.456s][info ][gc,metaspace ] GC(17) Metaspace: 36616K->36616K(1081344K)
[6.456s][info ][gc           ] GC(17) Pause Young (Allocation Failure) 351M->116M(850M) 2.081ms
[6.456s][info ][gc,cpu       ] GC(17) User=0.01s Sys=0.00s Real=0.00s
[6.456s][info ][safepoint    ] Leaving safepoint region
[6.456s][info ][safepoint    ] Total time for which application threads were stopped: 0.0024645 seconds, Stopping threads took: 0.0001831 seconds
[6.518s][info ][safepoint    ] Application time: 0.0619200 seconds
[6.521s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[6.521s][info ][gc,start     ] GC(18) Pause Young (Allocation Failure)
[6.521s][info ][gc,task      ] GC(18) Using 4 workers of 4 for evacuation
[6.523s][debug][gc,ref       ] GC(18) Skipped phase1 of Reference Processing due to unavailable references
[6.523s][debug][gc,ref       ] GC(18) Skipped phase2 of Reference Processing due to unavailable references
[6.523s][debug][gc,ref       ] GC(18) Skipped phase3 of Reference Processing due to unavailable references
[6.523s][debug][gc,ref       ] GC(18) Skipped phase4 of Reference Processing due to unavailable references
[6.523s][debug][gc,age       ] GC(18) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[6.523s][info ][gc,heap      ] GC(18) ParNew: 240938K->448K(270336K)
[6.523s][info ][gc,heap      ] GC(18) CMS: 118992K->119029K(600768K)
[6.523s][info ][gc,metaspace ] GC(18) Metaspace: 36616K->36616K(1081344K)
[6.523s][info ][gc           ] GC(18) Pause Young (Allocation Failure) 351M->116M(850M) 1.997ms
[6.523s][info ][gc,cpu       ] GC(18) User=0.01s Sys=0.00s Real=0.01s
[6.523s][info ][safepoint    ] Leaving safepoint region
[6.523s][info ][safepoint    ] Total time for which application threads were stopped: 0.0055307 seconds, Stopping threads took: 0.0033531 seconds
[6.586s][info ][safepoint    ] Application time: 0.0627510 seconds
[6.586s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[6.587s][info ][gc,start     ] GC(19) Pause Young (Allocation Failure)
[6.587s][info ][gc,task      ] GC(19) Using 4 workers of 4 for evacuation
[6.589s][debug][gc,ref       ] GC(19) Skipped phase1 of Reference Processing due to unavailable references
[6.589s][debug][gc,ref       ] GC(19) Skipped phase2 of Reference Processing due to unavailable references
[6.589s][debug][gc,ref       ] GC(19) Skipped phase3 of Reference Processing due to unavailable references
[6.589s][debug][gc,ref       ] GC(19) Skipped phase4 of Reference Processing due to unavailable references
[6.589s][debug][gc,age       ] GC(19) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[6.589s][info ][gc,heap      ] GC(19) ParNew: 240768K->488K(270336K)
[6.589s][info ][gc,heap      ] GC(19) CMS: 119029K->119097K(600768K)
[6.589s][info ][gc,metaspace ] GC(19) Metaspace: 36616K->36616K(1081344K)
[6.589s][info ][gc           ] GC(19) Pause Young (Allocation Failure) 351M->116M(850M) 2.123ms
[6.589s][info ][gc,cpu       ] GC(19) User=0.00s Sys=0.00s Real=0.00s
[6.589s][info ][safepoint    ] Leaving safepoint region
[6.589s][info ][safepoint    ] Total time for which application threads were stopped: 0.0027987 seconds, Stopping threads took: 0.0004955 seconds
[6.641s][info ][safepoint    ] Application time: 0.0526458 seconds
[6.642s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[6.642s][info ][gc,start     ] GC(20) Pause Young (Allocation Failure)
[6.642s][info ][gc,task      ] GC(20) Using 4 workers of 4 for evacuation
[6.645s][debug][gc,ref       ] GC(20) Skipped phase1 of Reference Processing due to unavailable references
[6.645s][debug][gc,ref       ] GC(20) Skipped phase2 of Reference Processing due to unavailable references
[6.645s][debug][gc,ref       ] GC(20) Skipped phase3 of Reference Processing due to unavailable references
[6.645s][debug][gc,ref       ] GC(20) Skipped phase4 of Reference Processing due to unavailable references
[6.645s][debug][gc,age       ] GC(20) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[6.645s][info ][gc,heap      ] GC(20) ParNew: 240808K->513K(270336K)
[6.645s][info ][gc,heap      ] GC(20) CMS: 119097K->119118K(600768K)
[6.645s][info ][gc,metaspace ] GC(20) Metaspace: 36616K->36616K(1081344K)
[6.645s][info ][gc           ] GC(20) Pause Young (Allocation Failure) 351M->116M(850M) 2.998ms
[6.645s][info ][gc,cpu       ] GC(20) User=0.01s Sys=0.00s Real=0.01s
[6.645s][info ][safepoint    ] Leaving safepoint region
[6.645s][info ][safepoint    ] Total time for which application threads were stopped: 0.0034911 seconds, Stopping threads took: 0.0003083 seconds
[6.707s][info ][safepoint    ] Application time: 0.0617844 seconds
[6.707s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[6.707s][info ][gc,start     ] GC(21) Pause Young (Allocation Failure)
[6.707s][info ][gc,task      ] GC(21) Using 4 workers of 4 for evacuation
[6.710s][debug][gc,ref       ] GC(21) Skipped phase1 of Reference Processing due to unavailable references
[6.710s][debug][gc,ref       ] GC(21) Skipped phase2 of Reference Processing due to unavailable references
[6.710s][debug][gc,ref       ] GC(21) Skipped phase3 of Reference Processing due to unavailable references
[6.710s][debug][gc,ref       ] GC(21) Skipped phase4 of Reference Processing due to unavailable references
[6.710s][debug][gc,age       ] GC(21) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[6.710s][info ][gc,heap      ] GC(21) ParNew: 240833K->522K(270336K)
[6.710s][info ][gc,heap      ] GC(21) CMS: 119118K->119149K(600768K)
[6.710s][info ][gc,metaspace ] GC(21) Metaspace: 36616K->36616K(1081344K)
[6.710s][info ][gc           ] GC(21) Pause Young (Allocation Failure) 351M->116M(850M) 2.860ms
[6.710s][info ][gc,cpu       ] GC(21) User=0.00s Sys=0.00s Real=0.00s
[6.710s][info ][safepoint    ] Leaving safepoint region
[6.710s][info ][safepoint    ] Total time for which application threads were stopped: 0.0034387 seconds, Stopping threads took: 0.0003991 seconds
[6.758s][info ][safepoint    ] Application time: 0.0481423 seconds
[6.759s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[6.759s][info ][gc,start     ] GC(22) Pause Young (Allocation Failure)
[6.759s][info ][gc,task      ] GC(22) Using 4 workers of 4 for evacuation
[6.761s][debug][gc,ref       ] GC(22) Skipped phase1 of Reference Processing due to unavailable references
[6.761s][debug][gc,ref       ] GC(22) Skipped phase2 of Reference Processing due to unavailable references
[6.761s][debug][gc,ref       ] GC(22) Skipped phase3 of Reference Processing due to unavailable references
[6.761s][debug][gc,ref       ] GC(22) Skipped phase4 of Reference Processing due to unavailable references
[6.761s][debug][gc,age       ] GC(22) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[6.761s][info ][gc,heap      ] GC(22) ParNew: 240842K->552K(270336K)
[6.761s][info ][gc,heap      ] GC(22) CMS: 119149K->119218K(600768K)
[6.761s][info ][gc,metaspace ] GC(22) Metaspace: 36616K->36616K(1081344K)
[6.761s][info ][gc           ] GC(22) Pause Young (Allocation Failure) 351M->116M(850M) 2.048ms
[6.761s][info ][gc,cpu       ] GC(22) User=0.01s Sys=0.00s Real=0.00s
[6.761s][info ][safepoint    ] Leaving safepoint region
[6.761s][info ][safepoint    ] Total time for which application threads were stopped: 0.0023631 seconds, Stopping threads took: 0.0001406 seconds
[6.808s][info ][safepoint    ] Application time: 0.0472126 seconds
[6.808s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[6.808s][info ][gc,start     ] GC(23) Pause Young (Allocation Failure)
[6.808s][info ][gc,task      ] GC(23) Using 4 workers of 4 for evacuation
[6.811s][debug][gc,ref       ] GC(23) Skipped phase1 of Reference Processing due to unavailable references
[6.811s][debug][gc,ref       ] GC(23) Skipped phase2 of Reference Processing due to unavailable references
[6.811s][debug][gc,ref       ] GC(23) Skipped phase3 of Reference Processing due to unavailable references
[6.811s][debug][gc,ref       ] GC(23) Skipped phase4 of Reference Processing due to unavailable references
[6.811s][debug][gc,age       ] GC(23) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[6.811s][info ][gc,heap      ] GC(23) ParNew: 240872K->447K(270336K)
[6.811s][info ][gc,heap      ] GC(23) CMS: 119218K->119236K(600768K)
[6.811s][info ][gc,metaspace ] GC(23) Metaspace: 36616K->36616K(1081344K)
[6.811s][info ][gc           ] GC(23) Pause Young (Allocation Failure) 351M->116M(850M) 2.248ms
[6.811s][info ][gc,cpu       ] GC(23) User=0.01s Sys=0.00s Real=0.00s
[6.811s][info ][safepoint    ] Leaving safepoint region
[6.811s][info ][safepoint    ] Total time for which application threads were stopped: 0.0026884 seconds, Stopping threads took: 0.0002441 seconds
[6.883s][info ][safepoint    ] Application time: 0.0717633 seconds
[6.883s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[6.883s][info ][gc,start     ] GC(24) Pause Young (Allocation Failure)
[6.883s][info ][gc,task      ] GC(24) Using 4 workers of 4 for evacuation
[6.885s][debug][gc,ref       ] GC(24) Skipped phase1 of Reference Processing due to unavailable references
[6.885s][debug][gc,ref       ] GC(24) Skipped phase2 of Reference Processing due to unavailable references
[6.885s][debug][gc,ref       ] GC(24) Skipped phase3 of Reference Processing due to unavailable references
[6.885s][debug][gc,ref       ] GC(24) Skipped phase4 of Reference Processing due to unavailable references
[6.886s][debug][gc,age       ] GC(24) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[6.886s][info ][gc,heap      ] GC(24) ParNew: 240767K->616K(270336K)
[6.886s][info ][gc,heap      ] GC(24) CMS: 119236K->119285K(600768K)
[6.886s][info ][gc,metaspace ] GC(24) Metaspace: 36617K->36617K(1081344K)
[6.886s][info ][gc           ] GC(24) Pause Young (Allocation Failure) 351M->117M(850M) 2.899ms
[6.886s][info ][gc,cpu       ] GC(24) User=0.01s Sys=0.00s Real=0.01s
[6.886s][info ][safepoint    ] Leaving safepoint region
[6.886s][info ][safepoint    ] Total time for which application threads were stopped: 0.0033339 seconds, Stopping threads took: 0.0002397 seconds
[6.932s][info ][safepoint    ] Application time: 0.0456107 seconds
[6.932s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[6.932s][info ][gc,start     ] GC(25) Pause Young (Allocation Failure)
[6.932s][info ][gc,task      ] GC(25) Using 4 workers of 4 for evacuation
[6.934s][debug][gc,ref       ] GC(25) Skipped phase1 of Reference Processing due to unavailable references
[6.934s][debug][gc,ref       ] GC(25) Skipped phase2 of Reference Processing due to unavailable references
[6.934s][debug][gc,ref       ] GC(25) Skipped phase3 of Reference Processing due to unavailable references
[6.934s][debug][gc,ref       ] GC(25) Skipped phase4 of Reference Processing due to unavailable references
[6.934s][debug][gc,age       ] GC(25) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[6.934s][info ][gc,heap      ] GC(25) ParNew: 240936K->471K(270336K)
[6.934s][info ][gc,heap      ] GC(25) CMS: 119285K->119345K(600768K)
[6.934s][info ][gc,metaspace ] GC(25) Metaspace: 36617K->36617K(1081344K)
[6.934s][info ][gc           ] GC(25) Pause Young (Allocation Failure) 351M->117M(850M) 2.189ms
[6.934s][info ][gc,cpu       ] GC(25) User=0.01s Sys=0.00s Real=0.00s
[6.934s][info ][safepoint    ] Leaving safepoint region
[6.934s][info ][safepoint    ] Total time for which application threads were stopped: 0.0028047 seconds, Stopping threads took: 0.0003745 seconds
[6.997s][info ][safepoint    ] Application time: 0.0624711 seconds
[7.010s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[7.010s][info ][gc,start     ] GC(26) Pause Young (Allocation Failure)
[7.010s][info ][gc,task      ] GC(26) Using 4 workers of 4 for evacuation
[7.012s][debug][gc,ref       ] GC(26) Skipped phase1 of Reference Processing due to unavailable references
[7.012s][debug][gc,ref       ] GC(26) Skipped phase2 of Reference Processing due to unavailable references
[7.012s][debug][gc,ref       ] GC(26) Skipped phase3 of Reference Processing due to unavailable references
[7.012s][debug][gc,ref       ] GC(26) Skipped phase4 of Reference Processing due to unavailable references
[7.012s][debug][gc,age       ] GC(26) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[7.012s][info ][gc,heap      ] GC(26) ParNew: 240791K->549K(270336K)
[7.012s][info ][gc,heap      ] GC(26) CMS: 119345K->119368K(600768K)
[7.012s][info ][gc,metaspace ] GC(26) Metaspace: 36617K->36617K(1081344K)
[7.012s][info ][gc           ] GC(26) Pause Young (Allocation Failure) 351M->117M(850M) 1.980ms
[7.012s][info ][gc,cpu       ] GC(26) User=0.01s Sys=0.00s Real=0.01s
[7.012s][info ][safepoint    ] Leaving safepoint region
[7.012s][info ][safepoint    ] Total time for which application threads were stopped: 0.0152674 seconds, Stopping threads took: 0.0130520 seconds
[7.070s][info ][safepoint    ] Application time: 0.0583132 seconds
[7.071s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[7.071s][info ][gc,start     ] GC(27) Pause Young (Allocation Failure)
[7.071s][info ][gc,task      ] GC(27) Using 4 workers of 4 for evacuation
[7.073s][debug][gc,ref       ] GC(27) Skipped phase1 of Reference Processing due to unavailable references
[7.073s][debug][gc,ref       ] GC(27) Skipped phase2 of Reference Processing due to unavailable references
[7.073s][debug][gc,ref       ] GC(27) Skipped phase3 of Reference Processing due to unavailable references
[7.073s][debug][gc,ref       ] GC(27) Skipped phase4 of Reference Processing due to unavailable references
[7.073s][debug][gc,age       ] GC(27) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[7.073s][info ][gc,heap      ] GC(27) ParNew: 240869K->551K(270336K)
[7.073s][info ][gc,heap      ] GC(27) CMS: 119368K->119446K(600768K)
[7.073s][info ][gc,metaspace ] GC(27) Metaspace: 36617K->36617K(1081344K)
[7.073s][info ][gc           ] GC(27) Pause Young (Allocation Failure) 351M->117M(850M) 2.083ms
[7.073s][info ][gc,cpu       ] GC(27) User=0.01s Sys=0.00s Real=0.01s
[7.073s][info ][safepoint    ] Leaving safepoint region
[7.073s][info ][safepoint    ] Total time for which application threads were stopped: 0.0024781 seconds, Stopping threads took: 0.0002276 seconds
[7.117s][info ][safepoint    ] Application time: 0.0436577 seconds
[7.117s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[7.117s][info ][gc,start     ] GC(28) Pause Young (Allocation Failure)
[7.117s][info ][gc,task      ] GC(28) Using 4 workers of 4 for evacuation
[7.119s][debug][gc,ref       ] GC(28) Skipped phase1 of Reference Processing due to unavailable references
[7.119s][debug][gc,ref       ] GC(28) Skipped phase2 of Reference Processing due to unavailable references
[7.119s][debug][gc,ref       ] GC(28) Skipped phase3 of Reference Processing due to unavailable references
[7.119s][debug][gc,ref       ] GC(28) Skipped phase4 of Reference Processing due to unavailable references
[7.119s][debug][gc,age       ] GC(28) Desired survivor size 15368192 bytes, new threshold 6 (max threshold 6)
[7.119s][info ][gc,heap      ] GC(28) ParNew: 240871K->640K(270336K)
[7.119s][info ][gc,heap      ] GC(28) CMS: 119446K->119470K(600768K)
[7.119s][info ][gc,metaspace ] GC(28) Metaspace: 36617K->36617K(1081344K)
[7.119s][info ][gc           ] GC(28) Pause Young (Allocation Failure) 351M->117M(850M) 2.364ms
[7.119s][info ][gc,cpu       ] GC(28) User=0.00s Sys=0.01s Real=0.00s
[7.119s][info ][safepoint    ] Leaving safepoint region
[7.119s][info ][safepoint    ] Total time for which application threads were stopped: 0.0026194 seconds, Stopping threads took: 0.0000818 seconds
[7.188s][info ][safepoint    ] Application time: 0.0681753 seconds
[7.194s][info ][safepoint    ] Entering safepoint region: GenCollectForAllocation
[7.194s][info ][gc,start     ] GC(29) Pause Young (Allocation Failure)
[7.194s][info ][gc,task      ] GC(29) Using 4 workers of 4 for evacuation
[7.197s][debug][gc,ref       ] GC(29) Skipped phase1 of Reference Processing due to unavailable references
[7.197s][debug][gc,ref       ] GC(29) Skipped phase2 of Reference Processing due to unavailable references
[7.197s][debug][gc,ref       ] GC(29) Skipped phase3 of Reference Processing due to unavailable references
[7.197s][debug][gc,ref       ] GC(29) Skipped phase4 of Reference Processing due to unavailable references
